ID,Pred
2019_1113_1433,0.39327042643689186
2019_1113_1436,0.4871374948988643
2019_1113_1437,0.37185624113392307
2019_1113_1438,0.194347018483203
2019_1113_1439,0.29745922864851493
2019_1113_1449,0.44181063321499614
2019_1113_1458,0.3577219861324657
2019_1113_1459,0.32821448168723705
2019_1113_1463,0.540726060957248
2019_1120_1124,0.6356444798567624
2019_1120_1125,0.597292991986006
2019_1120_1133,0.7558996255503598
2019_1120_1138,0.4725385053599971
2019_1120_1153,0.5319624921504357
2019_1120_1159,0.7279245656526083
2019_1120_1181,0.36000455002956794
2019_1120_1192,0.7673337876543851
2019_1120_1196,0.6638244686665037
2019_1120_1199,0.485771539771069
2019_1120_1205,0.7634092298475601
2019_1120_1209,0.7196944423642626
2019_1120_1211,0.28335998456879846
2019_1120_1222,0.3952313494357012
2019_1120_1233,0.7779855050328083
2019_1120_1234,0.6389187159997327
2019_1120_1235,0.537969050753179
2019_1120_1242,0.5008610534479303
2019_1120_1243,0.4883377780587641
2019_1120_1246,0.39901574661512196
2019_1120_1251,0.6215414593017767
2019_1120_1257,0.5858383610281594
2019_1120_1261,0.46255946130514247
2019_1120_1266,0.5091970486195532
2019_1120_1268,0.5484595240773377
2019_1120_1276,0.3939334135915109
2019_1120_1277,0.39467129844876314
2019_1120_1278,0.6597572014380872
2019_1120_1279,0.6055248226930581
2019_1120_1280,0.522823199664866
2019_1120_1285,0.7122433532078376
2019_1120_1293,0.6084167123478235
2019_1120_1295,0.7804882995495026
2019_1120_1297,0.6999756161581663
2019_1120_1300,0.7827938832117123
2019_1120_1305,0.49003448000476635
2019_1120_1308,0.6093823190039963
2019_1120_1314,0.3889394639864621
2019_1120_1318,0.6905153760130388
2019_1120_1326,0.6796705730973903
2019_1120_1328,0.6391125765766863
2019_1120_1330,0.7078549825544169
2019_1120_1332,0.6686434944167096
2019_1120_1341,0.7587158888622474
2019_1120_1345,0.45811455773821697
2019_1120_1371,0.6626656541915279
2019_1120_1385,0.6697086618250209
2019_1120_1387,0.7067210063613989
2019_1120_1388,0.636507540634385
2019_1120_1393,0.607344799692154
2019_1120_1396,0.6655536365737192
2019_1120_1397,0.3999476767443867
2019_1120_1403,0.40462145554523765
2019_1120_1414,0.6462573108745311
2019_1120_1416,0.5927415842284126
2019_1120_1429,0.5322628069167814
2019_1120_1433,0.5558748024307406
2019_1120_1436,0.6471559018078024
2019_1120_1437,0.5333903713736527
2019_1120_1438,0.317781597174507
2019_1120_1439,0.44981851916415744
2019_1120_1449,0.6044891203130831
2019_1120_1458,0.518181266845915
2019_1120_1459,0.48544173402143004
2019_1120_1463,0.6945097280643704
2019_1124_1125,0.4595111447695618
2019_1124_1133,0.6396440984704737
2019_1124_1138,0.3392886250900195
2019_1124_1153,0.39448821182876037
2019_1124_1159,0.6053025146734421
2019_1124_1181,0.2438191666271039
2019_1124_1192,0.6540314836715122
2019_1124_1196,0.5309292101986578
2019_1124_1199,0.35127522238796716
2019_1124_1205,0.6490698123213948
2019_1124_1209,0.5954247180516169
2019_1124_1211,0.1847690406071752
2019_1124_1222,0.272518113031898
2019_1124_1233,0.6676234717628894
2019_1124_1234,0.5035411473936334
2019_1124_1235,0.40027001669993817
2019_1124_1242,0.3651535748801797
2019_1124_1243,0.3536195445573032
2019_1124_1246,0.27566309542106676
2019_1124_1251,0.4849012838569849
2019_1124_1257,0.44776089723398005
2019_1124_1261,0.3303610956336168
2019_1124_1266,0.37291841698500466
2019_1124_1268,0.41046078353577187
2019_1124_1276,0.2714422900154436
2019_1124_1277,0.272053726500291
2019_1124_1278,0.5264011965722858
2019_1124_1279,0.46805109421835417
2019_1124_1280,0.3857640949929606
2019_1124_1285,0.5865679088120033
2019_1124_1293,0.4710704667511804
2019_1124_1295,0.6708440167198738
2019_1124_1297,0.5721607472236143
2019_1124_1300,0.6738199377312188
2019_1124_1305,0.3551730895507238
2019_1124_1308,0.4720808833789921
2019_1124_1314,0.26731627165066085
2019_1124_1318,0.5611967719815978
2019_1124_1326,0.5487815794520388
2019_1124_1328,0.503751237956524
2019_1124_1330,0.5813893974162305
2019_1124_1332,0.5363226150678463
2019_1124_1341,0.6431684727200114
2019_1124_1345,0.32641499095316784
2019_1124_1371,0.5296368904947995
2019_1124_1385,0.5375189316741489
2019_1124_1387,0.5800557610751604
2019_1124_1388,0.500932097489175
2019_1124_1393,0.46995012757763294
2019_1124_1396,0.532860912776766
2019_1124_1397,0.2764394456896427
2019_1124_1403,0.2803442261694351
2019_1124_1414,0.5115276163999629
2019_1124_1416,0.4548238620816853
2019_1124_1429,0.3947763784469177
2019_1124_1433,0.417736383056079
2019_1124_1436,0.5125102876406472
2019_1124_1437,0.3958591850538618
2019_1124_1438,0.21073598038974556
2019_1124_1439,0.3190994834233565
2019_1124_1449,0.4669721779750684
2019_1124_1458,0.3813664966700227
2019_1124_1459,0.3509744063845762
2019_1124_1463,0.5658106901935251
2019_1125_1133,0.6761491437487045
2019_1125_1138,0.3765646965690762
2019_1125_1153,0.4338466245475399
2019_1125_1159,0.6433466905628843
2019_1125_1181,0.2749716226782969
2019_1125_1192,0.6897858955838553
2019_1125_1196,0.5710621044571407
2019_1125_1199,0.38909267688704025
2019_1125_1205,0.685090099434219
2019_1125_1209,0.6338450580889214
2019_1125_1211,0.2104767608969654
2019_1125_1222,0.3058542657286127
2019_1125_1233,0.7026119139948444
2019_1125_1234,0.5440047655382633
2019_1125_1235,0.43978631179332583
2019_1125_1242,0.4035357364931901
2019_1125_1243,0.3915370570554274
2019_1125_1246,0.30922043734697763
2019_1125_1251,0.5254523782697769
2019_1125_1257,0.4881494923599342
2019_1125_1261,0.3672014514887409
2019_1125_1266,0.41158760803748723
2019_1125_1268,0.45022787519217333
2019_1125_1276,0.30470196179136255
2019_1125_1277,0.3053569168158081
2019_1125_1278,0.5666052599065401
2019_1125_1279,0.5085843675286809
2019_1125_1280,0.42486282808275316
2019_1125_1285,0.6253000396797473
2019_1125_1293,0.5116137357566055
2019_1125_1295,0.7056429145721465
2019_1125_1297,0.6113482945121627
2019_1125_1300,0.7084409547240154
2019_1125_1305,0.39315586174998496
2019_1125_1308,0.5126268327566056
2019_1125_1314,0.3002787532960545
2019_1125_1318,0.6006876964535092
2019_1125_1326,0.5885706871734627
2019_1125_1328,0.5442132321751325
2019_1125_1330,0.6202926209825598
2019_1125_1332,0.5763622582862669
2019_1125_1341,0.6794953845758299
2019_1125_1345,0.363053875230545
2019_1125_1371,0.5697907601907553
2019_1125_1385,0.5775366436793241
2019_1125_1387,0.6190017039398525
2019_1125_1388,0.5414147008292163
2019_1125_1393,0.5104900350786288
2019_1125_1396,0.5729614668645389
2019_1125_1397,0.31005084142955447
2019_1125_1403,0.31422421113062515
2019_1125_1414,0.5519195399278881
2019_1125_1416,0.4952781699460565
2019_1125_1429,0.434142928019647
2019_1125_1433,0.45766115623211623
2019_1125_1436,0.5528919779637578
2019_1125_1437,0.43525605798286293
2019_1125_1438,0.23899741905859823
2019_1125_1439,0.35535042143823936
2019_1125_1449,0.5075011571563124
2019_1125_1458,0.4203245198938039
2019_1125_1459,0.3887788840664201
2019_1125_1463,0.6051785109894828
2019_1133_1138,0.22438625667022302
2019_1133_1153,0.26848856267822013
2019_1133_1159,0.46351222347108895
2019_1133_1181,0.1537257274787295
2019_1133_1192,0.5157417821764793
2019_1133_1196,0.3893738990670992
2019_1133_1199,0.23374964577142568
2019_1133_1205,0.5102818515299699
2019_1133_1209,0.45329093313762614
2019_1133_1211,0.11322798073108556
2019_1133_1222,0.17426399030895867
2019_1133_1233,0.5308697211639921
2019_1133_1234,0.3636273035466529
2019_1133_1235,0.2732570458977748
2019_1133_1242,0.24473644548773177
2019_1133_1243,0.235594475715946
2019_1133_1246,0.17655025750123052
2019_1133_1251,0.3465513386223016
2019_1133_1257,0.3135571144685364
2019_1133_1261,0.21748689057216697
2019_1133_1266,0.25095287219126655
2019_1133_1268,0.28173318888419163
2019_1133_1276,0.17348354826665344
2019_1133_1277,0.17392700497935523
2019_1133_1278,0.38506209908715555
2019_1133_1279,0.33141553797091944
2019_1133_1280,0.26134824112642924
2019_1133_1285,0.44422691448540846
2019_1133_1293,0.3341070905894855
2019_1133_1295,0.5344914144333928
2019_1133_1297,0.42968233420849145
2019_1133_1300,0.5378508424285815
2019_1133_1305,0.23681947772899814
2019_1133_1308,0.33500980038650563
2019_1133_1314,0.17049807771019496
2019_1133_1318,0.41877619429549995
2019_1133_1326,0.4065922852706312
2019_1133_1328,0.3638217980861735
2019_1133_1330,0.43897077641474536
2019_1133_1332,0.394538819414264
2019_1133_1341,0.5038307188643747
2019_1133_1345,0.2144572563608362
2019_1133_1371,0.3881410262885576
2019_1133_1385,0.395688762833467
2019_1133_1387,0.43762230301450394
2019_1133_1388,0.3612157413199728
2019_1133_1393,0.3331073472136507
2019_1133_1396,0.3912201237633666
2019_1133_1397,0.1771157297708318
2019_1133_1403,0.17996648893646905
2019_1133_1414,0.3710532226153667
2019_1133_1416,0.31972878587382736
2019_1133_1429,0.2687255362790488
2019_1133_1433,0.2878410954074361
2019_1133_1436,0.3719715324667737
2019_1133_1437,0.2696166258857355
2019_1133_1438,0.1307533053990805
2019_1133_1439,0.20887284063128556
2019_1133_1449,0.33045592385831113
2019_1133_1458,0.25777373356759803
2019_1133_1459,0.2335132459130764
2019_1133_1463,0.4233488734691931
2019_1138_1153,0.5592160820146028
2019_1138_1159,0.7491482363186066
2019_1138_1181,0.3857084768038306
2019_1138_1192,0.7863854193747255
2019_1138_1196,0.6879045349384385
2019_1138_1199,0.5132537492144346
2019_1138_1205,0.7826912112914877
2019_1138_1209,0.7413319806714066
2019_1138_1211,0.30620984828454906
2019_1138_1222,0.42179280320338935
2019_1138_1233,0.7963963619387809
2019_1138_1234,0.663879465340846
2019_1138_1235,0.565158784553125
2019_1138_1242,0.5283198695023932
2019_1138_1243,0.5158195382895222
2019_1138_1246,0.4256525259793617
2019_1138_1251,0.6470398483741958
2019_1138_1257,0.6122415304164698
2019_1138_1261,0.4899797457194079
2019_1138_1266,0.5366215460202189
2019_1138_1268,0.5755190246175728
2019_1138_1276,0.42046828517837176
2019_1138_1277,0.421221329042145
2019_1138_1278,0.6839899148130588
2019_1138_1279,0.6314624730463383
2019_1138_1280,0.5501589439913962
2019_1138_1285,0.7342436724049071
2019_1138_1293,0.6342790588951606
2019_1138_1295,0.798745298658327
2019_1138_1297,0.7225484954353325
2019_1138_1300,0.8009080394719977
2019_1138_1305,0.5175151479920318
2019_1138_1308,0.6352191277167318
2019_1138_1314,0.41536849203779164
2019_1138_1318,0.7135086998105339
2019_1138_1326,0.7031232098038013
2019_1138_1328,0.6640669708725904
2019_1138_1330,0.7300636559885567
2019_1138_1332,0.6925382545368417
2019_1138_1341,0.7782692767582456
2019_1138_1345,0.4855093818062233
2019_1138_1371,0.6867895615716754
2019_1138_1385,0.6935618131414643
2019_1138_1387,0.7289828788667589
2019_1138_1388,0.6615466744918516
2019_1138_1393,0.6332352647553857
2019_1138_1396,0.6895677653437782
2019_1138_1397,0.426602507594648
2019_1138_1403,0.43136385273306904
2019_1138_1414,0.6709720072977469
2019_1138_1416,0.6189908842149023
2019_1138_1429,0.5595133896984881
2019_1138_1433,0.5828279305132337
2019_1138_1436,0.6718396964184766
2019_1138_1437,0.5606294892929932
2019_1138_1438,0.3420822159601165
2019_1138_1439,0.4771540817598916
2019_1138_1449,0.630453309738461
2019_1138_1458,0.545551788230929
2019_1138_1459,0.5129238961292796
2019_1138_1463,0.7173277732859732
2019_1153_1159,0.7018438327756288
2019_1153_1181,0.3310657136551791
2019_1153_1192,0.7437006464035228
2019_1153_1196,0.6346829036260161
2019_1153_1199,0.453892921385121
2019_1153_1205,0.7395127763575703
2019_1153_1209,0.6931573395751579
2019_1153_1211,0.25809756554392016
2019_1153_1222,0.3650761179825952
2019_1153_1233,0.7550889872408955
2019_1153_1234,0.6088901957726693
2019_1153_1235,0.5060358587249358
2019_1153_1242,0.46889513709824854
2019_1153_1243,0.45644023415991714
2019_1153_1246,0.36874782940213335
2019_1153_1251,0.5909929125486807
2019_1153_1257,0.554473686634534
2019_1153_1261,0.43092760294992033
2019_1153_1266,0.47720775638320057
2019_1153_1268,0.516599877273833
2019_1153_1276,0.36381763731519
2019_1153_1277,0.3645330411035947
2019_1153_1278,0.6304593350999751
2019_1153_1279,0.5745683580065576
2019_1153_1280,0.49083396151495823
2019_1153_1285,0.6853092852246854
2019_1153_1293,0.5775288533136747
2019_1153_1295,0.7577695311232471
2019_1153_1297,0.6724214006196978
2019_1153_1300,0.7602404331297867
2019_1153_1305,0.4581253399992898
2019_1153_1308,0.5785178619392598
2019_1153_1314,0.3589793363726033
2019_1153_1318,0.6625112324935002
2019_1153_1326,0.6511808373868513
2019_1153_1328,0.6090903144184927
2019_1153_1330,0.6806943066226193
2019_1153_1332,0.6396929306900281
2019_1153_1341,0.7345102496204462
2019_1153_1345,0.42654541872526003
2019_1153_1371,0.6334791000257933
2019_1153_1385,0.640801167393487
2019_1153_1387,0.6795026386628945
2019_1153_1388,0.6064020282632004
2019_1153_1393,0.5764312522852393
2019_1153_1396,0.6364798813084779
2019_1153_1397,0.3696525483171911
2019_1153_1403,0.3741930711900661
2019_1153_1414,0.6164727416588348
2019_1153_1416,0.5615083976801918
2019_1153_1429,0.5003015586350572
2019_1153_1433,0.5240843591090126
2019_1153_1436,0.6174022002626137
2019_1153_1437,0.5014340009127878
2019_1153_1438,0.2906951988299152
2019_1153_1439,0.4183796785710675
2019_1153_1449,0.5735086247908481
2019_1153_1458,0.4861866659541749
2019_1153_1459,0.4535656688771745
2019_1153_1463,0.6666925568571058
2019_1159_1181,0.1737237939291892
2019_1159_1192,0.5521098347695688
2019_1159_1196,0.42464499352611385
2019_1159_1199,0.26094797195985847
2019_1159_1205,0.5466995484933397
2019_1159_1209,0.48970855038482836
2019_1159_1211,0.12875929204938444
2019_1159_1222,0.19631407294814854
2019_1159_1233,0.5670553816857747
2019_1159_1234,0.39808662209889234
2019_1159_1235,0.30323314101591
2019_1159_1242,0.27275809814562685
2019_1159_1243,0.262933801569403
2019_1159_1246,0.19881997319741992
2019_1159_1251,0.38035964964206037
2019_1159_1257,0.3458502377480443
2019_1159_1261,0.24339400629330832
2019_1159_1266,0.27942295920391874
2019_1159_1268,0.3122396176279439
2019_1159_1276,0.19545825475100811
2019_1159_1277,0.19594456622900647
2019_1159_1278,0.4202113967612398
2019_1159_1279,0.364571073756098
2019_1159_1280,0.2905402218683145
2019_1159_1285,0.48055641746187083
2019_1159_1293,0.36738393327610014
2019_1159_1295,0.5706236671780911
2019_1159_1297,0.4658193163947445
2019_1159_1300,0.5739302010014783
2019_1159_1305,0.2642518156240997
2019_1159_1308,0.3683268206391119
2019_1159_1314,0.19218255306159815
2019_1159_1318,0.45472727607002233
2019_1159_1326,0.44229334938121234
2019_1159_1328,0.39828801232529065
2019_1159_1330,0.475237990727149
2019_1159_1332,0.4299483485986038
2019_1159_1341,0.5402959660131629
2019_1159_1345,0.24011422044662736
2019_1159_1371,0.42337787452205405
2019_1159_1385,0.431128008720024
2019_1159_1387,0.47387220968774485
2019_1159_1388,0.39558858997335544
2019_1159_1393,0.3663393964018067
2019_1159_1396,0.42654163538872836
2019_1159_1397,0.19943949752718884
2019_1159_1403,0.20256111996499107
2019_1159_1414,0.4057675515517672
2019_1159_1416,0.3523312828138249
2019_1159_1429,0.2984086442098731
2019_1159_1433,0.31871542651738705
2019_1159_1436,0.4067162179028823
2019_1159_1437,0.29935786930067626
2019_1159_1438,0.14828655371609661
2019_1159_1439,0.23406077132654762
2019_1159_1449,0.36356766234818544
2019_1159_1458,0.28672143203704104
2019_1159_1459,0.2606934237238319
2019_1159_1463,0.4593822463239995
2019_1181_1192,0.8542911275559675
2019_1181_1196,0.7782899542175827
2019_1181_1199,0.6267771090213881
2019_1181_1205,0.8515495790123965
2019_1181_1209,0.8202866612973986
2019_1181_1211,0.41277361186135625
2019_1181_1222,0.5374223117042195
2019_1181_1233,0.8616794620405371
2019_1181_1234,0.7587829360679783
2019_1181_1235,0.6742594012753438
2019_1181_1242,0.6407886187703513
2019_1181_1243,0.6291768344018981
2019_1181_1246,0.5413494827060895
2019_1181_1251,0.7448707592670814
2019_1181_1257,0.7154763128505399
2019_1181_1261,0.6047511254935568
2019_1181_1266,0.6484280673498924
2019_1181_1268,0.6834760841852541
2019_1181_1276,0.5360713333165291
2019_1181_1277,0.5368396291691877
2019_1181_1278,0.7751384555846494
2019_1181_1279,0.7318214822381532
2019_1181_1280,0.6607639931342727
2019_1181_1285,0.8148215068172758
2019_1181_1293,0.7341939246274354
2019_1181_1295,0.8634044195629881
2019_1181_1297,0.8057341309865953
2019_1181_1300,0.8649897631649799
2019_1181_1305,0.6307596354051185
2019_1181_1308,0.7349844745888778
2019_1181_1314,0.5308537677424837
2019_1181_1318,0.7986493746886922
2019_1181_1326,0.7904438168881459
2019_1181_1328,0.7589367234677578
2019_1181_1330,0.811583651187403
2019_1181_1332,0.7820069709799156
2019_1181_1341,0.8482571675676455
2019_1181_1345,0.600466457032824
2019_1181_1371,0.7773933937879737
2019_1181_1385,0.7828260849755617
2019_1181_1387,0.8107446547233133
2019_1181_1388,0.7568675858305266
2019_1181_1393,0.733315396562966
2019_1181_1396,0.7796258100341236
2019_1181_1397,0.5423138659982564
2019_1181_1403,0.5471343636123744
2019_1181_1414,0.7645830316221043
2019_1181_1416,0.7212468870302681
2019_1181_1429,0.6692013660778963
2019_1181_1433,0.689927630983781
2019_1181_1436,0.7652902109615183
2019_1181_1437,0.6702033588951195
2019_1181_1438,0.4529790799972749
2019_1181_1439,0.5924107781633243
2019_1181_1449,0.7309700494429904
2019_1181_1458,0.6565825222027312
2019_1181_1459,0.6264681987809575
2019_1181_1463,0.8016489941604059
2019_1192_1196,0.3745062820271527
2019_1192_1199,0.22265751597595942
2019_1192_1205,0.49453653220244304
2019_1192_1209,0.43773228875741427
2019_1192_1211,0.10705592842037527
2019_1192_1222,0.1653853753468212
2019_1192_1233,0.5151574016068319
2019_1192_1234,0.3491806070643923
2019_1192_1235,0.26092857085343285
2019_1192_1242,0.2332816836452693
2019_1192_1243,0.2244404450756961
2019_1192_1246,0.1675787987252638
2019_1192_1251,0.3324286677932079
2019_1192_1257,0.30016139221793964
2019_1192_1261,0.2069580432867871
2019_1192_1266,0.23929934105908934
2019_1192_1268,0.2691639332131393
2019_1192_1276,0.16463676821693657
2019_1192_1277,0.16506212709879475
2019_1192_1278,0.3702592905923786
2019_1192_1279,0.317609877921697
2019_1192_1280,0.24937268968183215
2019_1192_1285,0.4287354043794585
2019_1192_1293,0.32024301396972316
2019_1192_1295,0.5187904418144432
2019_1192_1297,0.4143199178612627
2019_1192_1300,0.5221618799652229
2019_1192_1305,0.22562456887108104
2019_1192_1308,0.32112632946342906
2019_1192_1314,0.16177374287206883
2019_1192_1318,0.40352781235307333
2019_1192_1326,0.39148872470322393
2019_1192_1328,0.3493716166946992
2019_1192_1330,0.42352288317767856
2019_1192_1332,0.37959658666718377
2019_1192_1341,0.48808606293466833
2019_1192_1345,0.20403683468402986
2019_1192_1371,0.37329170617372864
2019_1192_1385,0.38073036498052665
2019_1192_1387,0.4221861537426987
2019_1192_1388,0.34681263993493594
2019_1192_1393,0.31926486558841577
2019_1192_1396,0.3763254573503714
2019_1192_1397,0.16812140301116185
2019_1192_1403,0.17085745284358628
2019_1192_1414,0.35647676419491486
2019_1192_1416,0.3061870061444624
2019_1192_1429,0.2565293415633839
2019_1192_1433,0.2751037110873058
2019_1192_1436,0.3573794975922256
2019_1192_1437,0.2573942237070834
2019_1192_1438,0.12375927219909295
2019_1192_1439,0.19865514399781317
2019_1192_1449,0.3166713045079648
2019_1192_1458,0.24590744535521106
2019_1192_1459,0.22242907765062103
2019_1192_1463,0.40805088382603283
2019_1196_1199,0.32359187920935084
2019_1196_1205,0.6203603412453724
2019_1196_1209,0.5652660152366338
2019_1196_1211,0.16683313120074042
2019_1196_1222,0.24866238294379317
2019_1196_1233,0.6395890375804458
2019_1196_1234,0.4725999332375549
2019_1196_1235,0.37093326778410646
2019_1196_1242,0.3369445813330505
2019_1196_1243,0.32584424757782104
2019_1196_1246,0.25162728443534943
2019_1196_1251,0.4540578919294208
2019_1196_1257,0.4173657404184793
2019_1196_1261,0.3035547197239331
2019_1196_1266,0.344435019933454
2019_1196_1268,0.3808514425531603
2019_1196_1276,0.24764867632899645
2019_1196_1277,0.24822477719913771
2019_1196_1278,0.49545714818105546
2019_1196_1279,0.43736943868429684
2019_1196_1280,0.3568578985545785
2019_1196_1285,0.5562410349341368
2019_1196_1293,0.44035473117221563
2019_1196_1295,0.6429359408780144
2019_1196_1297,0.5416029473237048
2019_1196_1300,0.6460310453664329
2019_1196_1305,0.32733756336444153
2019_1196_1308,0.44135423944376484
2019_1196_1314,0.24376332005158843
2019_1196_1318,0.5304984678575201
2019_1196_1326,0.5179607643141576
2019_1196_1328,0.4728094088408213
2019_1196_1330,0.5509734510854519
2019_1196_1332,0.5054177507195398
2019_1196_1341,0.6142631312246823
2019_1196_1345,0.2997854657467533
2019_1196_1371,0.4987029244617199
2019_1196_1385,0.5066204517834172
2019_1196_1387,0.5496179795443729
2019_1196_1388,0.46999942773982617
2019_1196_1393,0.43924677813024504
2019_1196_1396,0.5019395878723544
2019_1196_1397,0.25235952659589334
2019_1196_1403,0.2560445346267725
2019_1196_1414,0.4805706969009009
2019_1196_1416,0.42431764428230345
2019_1196_1429,0.365596819979925
2019_1196_1433,0.3879475746287935
2019_1196_1436,0.4815525256723296
2019_1196_1437,0.366648077375511
2019_1196_1438,0.19086956859226606
2019_1196_1439,0.292807336288081
2019_1196_1449,0.43630323897146883
2019_1196_1458,0.3526006610046469
2019_1196_1459,0.32330295529474645
2019_1196_1463,0.5351678124795749
2019_1199_1205,0.7735369254247523
2019_1199_1209,0.7310341316237767
2019_1199_1211,0.29506159206479937
2019_1199_1222,0.4089166994066779
2019_1199_1233,0.7876627881954625
2019_1199_1234,0.6519458320512105
2019_1199_1235,0.5520849572377909
2019_1199_1242,0.515088774238519
2019_1199_1243,0.5025679427387445
2019_1199_1246,0.4127427041105158
2019_1199_1251,0.6348371978739998
2019_1199_1257,0.5995803324148575
2019_1199_1261,0.47673835364396305
2019_1199_1266,0.5234132534300456
2019_1199_1268,0.5625155652742059
2019_1199_1276,0.4076041115497967
2019_1199_1277,0.40835035009907356
2019_1199_1278,0.672417969222335
2019_1199_1279,0.6190383596073796
2019_1199_1280,0.5370035938552055
2019_1199_1285,0.723768779568954
2019_1199_1293,0.6218930423441672
2019_1199_1295,0.7900859248299162
2019_1199_1297,0.7117935731635779
2019_1199_1300,0.7923175261576412
2019_1199_1305,0.5042653594432887
2019_1199_1308,0.6228460175781112
2019_1199_1314,0.4025519667272549
2019_1199_1318,0.702547620133692
2019_1199_1326,0.6919363417357497
2019_1199_1328,0.6521365065047727
2019_1199_1330,0.7194869504792637
2019_1199_1332,0.6811334091930267
2019_1199_1341,0.7689836946602477
2019_1199_1345,0.4722769300107785
2019_1199_1371,0.6752714639728759
2019_1199_1385,0.6821775110510555
2019_1199_1387,0.7183801614317227
2019_1199_1388,0.6495739357604449
2019_1199_1393,0.6208350298036134
2019_1199_1396,0.6781039491496444
2019_1199_1397,0.41368462598674227
